,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
916,916,916,916,916,916,916,916,916,916,Baker made p pastries and q cakes. If he sold r cakes and s pastries How many more pastries than cakes did baker make?,( p - q )
917,917,917,917,917,917,917,917,917,917,Nell collects baseball cards. She had p cards while Jeff had q cards. She gave some of her cards to jeff and now has r cards left. How many cards did Nell give to Jeff?,( p - r )
918,918,918,918,918,918,918,918,918,918,The school is planning a field trip. The school has p classrooms. There are q students in the school and r seats on each school bus. If s students do n't want to go for the trip How many buses are needed to take the trip?,( ( q - s ) / r )
919,919,919,919,919,919,919,919,919,919,p people can ride the Ferris wheel in paradise park at the same time. If each seat on the Ferris wheel can hold q people How many seats does the Ferris wheel have?,( p / q )
920,920,920,920,920,920,920,920,920,920,Dave had p apps and q files on his phone. After deleting some apps and files he had r files and s apps left. How many more apps than files does he have left on the phone?,( s - r )
921,921,921,921,921,921,921,921,921,921,p campers went rowing in the morning q campers went rowing in the afternoon and r campers went rowing in the evening. How many more campers went rowing in the morning than in the afternoon?,( p - q )
922,922,922,922,922,922,922,922,922,922,"Frank was reading through his favorite book. The book had p chapters, each with the same number of pages. It has a total of q pages. It took Frank r days to finish the book. How many pages are in each chapter?",( q / p )
923,923,923,923,923,923,923,923,923,923,Jesse has p square feet of carpet. If her room is q feet long and r feet wide How much more carpet does she need to cover the whole floor?,( ( q * r ) - p )
924,924,924,924,924,924,924,924,924,924,There are many different books in the ' crazy silly school ' series. If you have read p of the books and are yet to read q books How many books are there in the ' crazy silly school ' series?,( p + q )
925,925,925,925,925,925,925,925,925,925,Nell collects cards. She had p baseball cards and q Ace cards. She gave some of her cards to Jeff and now has r Ace cards and s baseball cards left. How many more baseball cards than Ace cards does Nell have?,( s - r )
926,926,926,926,926,926,926,926,926,926,Matthew had p crackers. If Matthew gave equal numbers of crackers to his q friends and still had r crackers left How many crackers did Matthew give to his friends?,( p - r )
927,927,927,927,927,927,927,927,927,927,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped p inches. The grasshopper jumped q inches farther than the frog and the mouse jumped r inches lesser than the frog. How much farther did the grasshopper jump than the mouse?",( q + r )
928,928,928,928,928,928,928,928,928,928,They decided to hold the party in their backyard. They have p sets of tables and each set has q chairs. If there are r people sitting on chairs How many chairs are left unoccupied?,( ( p * q ) - r )
929,929,929,929,929,929,929,929,929,929,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that p visitors came to the Buckingham palace that day. If there were q visitors the previous day and r visitors the day before that How many visited the Buckingham palace within the past s days?",( ( p + q ) + r )
930,930,930,930,930,930,930,930,930,930,He then went to see the oranges being harvested. He found out that they harvest p sacks of ripe oranges and q sacks of unripe oranges per day. How many more sacks of ripe oranges than unripe oranges are harvested per day?,( p - q )
931,931,931,931,931,931,931,931,931,931,White t - shirts can be purchased in packages of p. If mom buys q packages of white t - shirts and r trousers How many white t - shirts will she have?,( p * q )
932,932,932,932,932,932,932,932,932,932,Paul had p books. After selling some in a garage sale he bought q new ones. If he has r books now How many books did he sell?,( ( p + q ) - r )
933,933,933,933,933,933,933,933,933,933,p storks and q birds were sitting on the fence. r more birds came to join them. How many more storks than birds are sitting on the fence?,( p - ( q + r ) )
934,934,934,934,934,934,934,934,934,934,Bryan took a look at his books and magazines. If he has p books and q magazines in each of his r bookshelves How many books does he have in total?,( p * r )
935,935,935,935,935,935,935,935,935,935,Paul got a box of p crayons and q erasers for his birthday. At the end of the school year he only had r left while not having lost a single erasers. How many more crayons than erasers did he have left?,( r - q )
936,936,936,936,936,936,936,936,936,936,Lewis earns a total of $ p during the harvest. If he earns $ q each week How many weeks did the harvest last?,( p / q )
937,937,937,937,937,937,937,937,937,937,Dave had p apps on his phone. He added q new apps. After deleting some he had r left. How many apps did he delete?,( ( p + q ) - r )
938,938,938,938,938,938,938,938,938,938,The ring toss game at the carnival made the same amount of money each day. In total in p days they earned q dollars. How much did they make per day?,( q / p )
939,939,939,939,939,939,939,939,939,939,There were p roses and q orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now r roses and 2 orchids in the vase. How many more roses than orchids are there in the vase now?,( r - s )
940,940,940,940,940,940,940,940,940,940,The Ferris wheel in paradise park has some seats. Each seat can hold p people. If q people can ride the wheel at the same time How many seats does the Ferris wheel have?,( q / p )
941,941,941,941,941,941,941,941,941,941,Dave had some apps on his phone. After deleting p of them he had q left. How many apps did he have on his phone at the start?,( p + q )
942,942,942,942,942,942,942,942,942,942,There are p different movies and q different books in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more books than movies are there in the ' crazy silly school ' series?,( q - p )
943,943,943,943,943,943,943,943,943,943,Randy has p blocks. He uses q blocks to build a tower and r blocks to build a house. How many more blocks did he use to build the house than he did to build the tower?,( r - q )
944,944,944,944,944,944,944,944,944,944,With p dollars q packs of dvds can be bought. How much does each pack cost?,( p / q )
945,945,945,945,945,945,945,945,945,945,Last week Fred had p dollars and Jason had q dollars. Jason delivered newspapers and now has r dollars. Fred washed cars over the weekend and now has s dollars. How much money did Jason earn by delivering newspapers?,( r - q )
946,946,946,946,946,946,946,946,946,946,Josh had p marbles in his collection. He found q marbles while he lost r marbles. How many more marbles did he lose than those he found?,( r - q )
947,947,947,947,947,947,947,947,947,947,Jack received p emails in the morning and some more in the afternoon. If he received a total of q emails in the day How many emails did Jack receive in the afternoon?,( q - p )
948,948,948,948,948,948,948,948,948,948,Luke gained p points in each round of a game. If he played q rounds of a trivia game How many points did he score in the game?,( q * p )
949,949,949,949,949,949,949,949,949,949,There were some roses in the vase. Jessica cut p more roses from her flower garden and put them in the vase. There are now q roses in the vase. How many roses were there in the vase at the beginning?,( q - p )
950,950,950,950,950,950,950,950,950,950,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped p inches. The frog jumped q inches farther than the grasshopper and the mouse jumped r inches lesser than the frog. How far did the frog jump?",( p + q )
951,951,951,951,951,951,951,951,951,951,Adam has p more apples than Jackie. Jackie has q oranges and r apples. How many apples does Adam have?,( p + r )
952,952,952,952,952,952,952,952,952,952,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that p visitors came to the Buckingham palace that day. If q people visited the Buckingham palace within the past r days How many visitors visited the Buckingham palace on the previous day?",( q - p )
953,953,953,953,953,953,953,953,953,953,p campers went rowing and q campers went hiking in the morning. r campers went rowing in the afternoon. How many more campers went rowing in the morning than in the afternoon?,( p - r )
